POTEAU_ID_POT,POSITION_POP,PANNEAU_ID_PAN,PANNEAU_ID_RPA,DESCRIPTION_RPA,CODE_RPA,FLECHE_PAN,TOPONYME_PAN,DESCRIPTION_CAT,POTEAU_VERSION_POT,DATE_CONCEPTION_POT,PAS_SUR_RUE,DESCRIPTION_REP,DESCRIPTION_RTP,X,Y,Longitude,Latitude,NOM_ARROND
163025,7,1612023,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,9,5/19/2021,,Réel,3- Fût,300450.469,5039683.0,-73.555653,45.497056,Ville-Marie
163027,7,547820,2413,\P EN TOUT TEMPS,SD-TT,0,,STATIONNEMENT,2,6/18/2008,1.0,Enlevé,2- Tige et manchon,300679.1,5039711.0,-73.552728,45.497309,Ville-Marie
163027,6,547821,1459,PANONCEAU 1 AVRIL AU 1 DEC.,PX-AD,0,,STAT-PANNONC.,2,6/18/2008,1.0,Enlevé,2- Tige et manchon,300679.1,5039711.0,-73.552728,45.497309,Ville-Marie
163028,7,401957,2413,\P EN TOUT TEMPS,SD-TT,0,,STATIONNEMENT,1,7/20/2006,1.0,Enlevé,2- Tige et manchon,300681.47,5039713.5,-73.552698,45.497332,Ville-Marie
163029,6,1364770,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,4,11/9/2018,,Réel,2- Tige et manchon,300678.375,5039715.5,-73.552737,45.49735,Ville-Marie
163030,7,1701566,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,9,5/11/2022,,Enlevé,3- Fût,300679.406,5039857.0,-73.552725,45.498623,Ville-Marie
163045,7,1841999,1411,P 15 min 07h-18h LUN. AU VEN.,PV-DB,2,,STATIONNEMENT,5,10/4/2023,,Réel,1- Tige et base,297991.0,5039729.5,-73.587123,45.497455,Ville-Marie
163045,6,1842000,14308,PANONCEAU 20 AOÛT AU 30 JUIN,PX-AX,0,,STAT-PANNONC.,5,10/4/2023,,Réel,1- Tige et base,297991.0,5039729.5,-73.587123,45.497455,Ville-Marie
163049,7,402434,2173,\P 12h-13h LUN. JEU. 1 MARS AU 1 DEC.,SB-JJ,0,,STATIONNEMENT,1,7/20/2006,,Enlevé,4- Poteau en bois,300585.2,5044201.0,-73.553968,45.537712,Ville-Marie
163059,6,1364781,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,5,11/9/2018,,Réel,2- Tige et manchon,300680.25,5039774.5,-73.552714,45.497881,Ville-Marie
163073,7,1647742,2413,\P EN TOUT TEMPS,SD-TT,0,,STATIONNEMENT,3,9/15/2021,,Réel,3- Fût,300616.344,5043645.5,-73.553565,45.532713,Ville-Marie
163078,7,1428396,13838,\P 17h30-18h30 LUN. JEU. 1 AVRIL AU 1 DEC.,SB-JU-A,2,,STATIONNEMENT,6,8/16/2019,,Réel,2- Tige et manchon,297973.75,5039669.5,-73.587343,45.496915,Ville-Marie
163078,6,1428397,1451,P 02h 09h-18h LUN. AU VEN.,PV-PB,2,,STATIONNEMENT,6,8/16/2019,,Réel,2- Tige et manchon,297973.75,5039669.5,-73.587343,45.496915,Ville-Marie
163078,5,1428398,1514,PANONCEAU EXCEPTE PERIODE INTERDITE,PX-PH,0,,STAT-PANNONC.,6,8/16/2019,,Réel,2- Tige et manchon,297973.75,5039669.5,-73.587343,45.496915,Ville-Marie
163078,4,1428399,9488,PANONCEAU - EXCEPTE VEHICULES MUNIS D'UN PERMIS,PX-PR,0,,STAT-PANNONC.,6,8/16/2019,,Réel,2- Tige et manchon,297973.75,5039669.5,-73.587343,45.496915,Ville-Marie
163081,7,1600547,14072,\P 10h-11h MAR. 1 AVRIL AU 1 DEC.,SU-ME-A,0,,STATIONNEMENT,5,4/8/2021,,Réel,4- Poteau en bois,300117.219,5043734.0,-73.559956,45.533506,Ville-Marie
163081,6,1600548,1589,\P RESERVE S3R 09h-23h,R-PF,2,,STATIONNEMENT,5,4/8/2021,,Réel,4- Poteau en bois,300117.219,5043734.0,-73.559956,45.533506,Ville-Marie
163082,7,1074696,14069,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0,,STATIONNEMENT,4,2/24/2015,,Réel,3- Fût,300136.281,5043838.0,-73.559713,45.534442,Ville-Marie
163084,7,1812076,1590,\P RESERVE S3R 09-23h       (2 SECTEURS),R-PF-2S,0,,STATIONNEMENT,4,7/4/2023,,Réel,4- Poteau en bois,300286.469,5043722.5,-73.557789,45.533404,Ville-Marie
163094,4,1853226,11,\A EN TOUT TEMPS,AD-TT,2,,STATIONNEMENT,4,11/9/2023,,En conception,3- Fût,300062.38,5043313.5,-73.560654,45.529722,Ville-Marie
163094,3,1853227,38,\A 06h30-09h30  15h30-18h30 LUN. AU VEN.,AV-DB,0,,STATIONNEMENT,4,11/9/2023,,En conception,3- Fût,300062.38,5043313.5,-73.560654,45.529722,Ville-Marie
163094,1,1853229,16132,\P EXCEPTE PICTOGRAMME VOITURE ELECTRIQUE - EN RECHARGE,RD-TB,3,,STATIONNEMENT,4,11/9/2023,,En conception,3- Fût,300062.38,5043313.5,-73.560654,45.529722,Ville-Marie
163094,0,1853230,1514,PANONCEAU EXCEPTE PERIODE INTERDITE,PX-PH,0,,STAT-PANNONC.,4,11/9/2023,,En conception,3- Fût,300062.38,5043313.5,-73.560654,45.529722,Ville-Marie
163099,6,1469006,14051,\P 09h-10h LUN. 1 AVRIL AU 1 DEC.,SU-LC-A,0,,STATIONNEMENT,6,1/27/2020,,Réel,3- Fût,300046.375,5043422.5,-73.56086,45.530703,Ville-Marie
163099,5,1469007,1589,\P RESERVE S3R 09h-23h,R-PF,2,,STATIONNEMENT,6,1/27/2020,,Réel,3- Fût,300046.375,5043422.5,-73.56086,45.530703,Ville-Marie
163105,7,1831976,11,\A EN TOUT TEMPS,AD-TT,2,,STATIONNEMENT,2,8/31/2023,,Réel,4- Poteau en bois,300196.03,5043580.0,-73.558945,45.532121,Ville-Marie
163112,7,1805497,14202,\P 09h30-10h30 MAR. 1 AVRIL AU 1 DEC.,SU-MD-A,0,,STATIONNEMENT,5,6/8/2023,,Réel,3- Fût,300054.1,5043534.0,-73.560762,45.531706,Ville-Marie
163114,7,1049567,14202,\P 09h30-10h30 MAR. 1 AVRIL AU 1 DEC.,SU-MD-A,0,,STATIONNEMENT,3,10/1/2014,,Réel,3- Fût,300095.938,5043504.5,-73.560226,45.531441,Ville-Marie
163163,7,1550034,14176,\P 06h-07h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AA-A,0,,STATIONNEMENT,5,9/29/2020,,Réel,3- Fût,300626.438,5039897.0,-73.553403,45.498983,Ville-Marie
163164,7,1637791,14176,\P 06h-07h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AA-A,0,,STATIONNEMENT,8,8/5/2021,,Réel,3- Fût,300583.5,5039917.5,-73.553953,45.499167,Ville-Marie
163164,6,1637792,1589,\P RESERVE S3R 09h-23h,R-PF,0,,STATIONNEMENT,8,8/5/2021,,Réel,3- Fût,300583.5,5039917.5,-73.553953,45.499167,Ville-Marie
163172,7,1372727,11,\A EN TOUT TEMPS,AD-TT,2,,STATIONNEMENT,3,11/2/2018,,Enlevé,2- Tige et manchon,301108.156,5043256.5,-73.547265,45.529216,Ville-Marie
163173,7,1600509,11,\A EN TOUT TEMPS,AD-TT,3,,STATIONNEMENT,12,4/8/2021,,Archive,2- Tige et manchon,300246.969,5041704.5,-73.558276,45.515245,Ville-Marie
163173,6,1600510,1683,\P RESERVE TAXIS,R-TA,2,,STATIONNEMENT,12,4/8/2021,,Archive,2- Tige et manchon,300246.969,5041704.5,-73.558276,45.515245,Ville-Marie
163173,5,1600511,1514,PANONCEAU EXCEPTE PERIODE INTERDITE,PX-PH,0,,STAT-PANNONC.,12,4/8/2021,,Archive,2- Tige et manchon,300246.969,5041704.5,-73.558276,45.515245,Ville-Marie
163179,6,477853,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,2,7/27/2007,,Archive,6- Base amovible,299494.6,5040758.5,-73.567895,45.506727,Ville-Marie
163179,5,477854,1528,PANONCEAU ZONE DE REMORQUAGE,PX-ZT,0,,STAT-PANNONC.,2,7/27/2007,,Archive,6- Base amovible,299494.6,5040758.5,-73.567895,45.506727,Ville-Marie
163180,7,477855,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,2,7/27/2007,,Archive,6- Base amovible,299511.47,5040747.0,-73.567679,45.506624,Ville-Marie
163180,6,477856,1528,PANONCEAU ZONE DE REMORQUAGE,PX-ZT,0,,STAT-PANNONC.,2,7/27/2007,,Archive,6- Base amovible,299511.47,5040747.0,-73.567679,45.506624,Ville-Marie
163181,6,477858,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,2,7/27/2007,,Archive,6- Base amovible,299522.97,5040738.5,-73.567532,45.506547,Ville-Marie
163181,5,477859,1528,PANONCEAU ZONE DE REMORQUAGE,PX-ZT,0,,STAT-PANNONC.,2,7/27/2007,,Archive,6- Base amovible,299522.97,5040738.5,-73.567532,45.506547,Ville-Marie
163189,7,1725265,14057,\P 12h-13h LUN. 1 AVRIL AU 1 DEC.,SU-LJ-A,0,,STATIONNEMENT,8,7/21/2022,,Réel,2- Tige et manchon,299459.281,5041210.5,-73.568352,45.510794,Ville-Marie
163189,6,1725266,1589,\P RESERVE S3R 09h-23h,R-PF,0,,STATIONNEMENT,8,7/21/2022,,Réel,2- Tige et manchon,299459.281,5041210.5,-73.568352,45.510794,Ville-Marie
163193,7,406487,26,\A 07h-09h30 LUN. AU VEN.,AV-AA,0,,STATIONNEMENT,1,8/4/2006,1.0,Archive,6- Base amovible,299775.97,5041336.0,-73.5643,45.511926,Ville-Marie
163193,6,406488,2413,\P EN TOUT TEMPS,SD-TT,3,,STATIONNEMENT,1,8/4/2006,1.0,Archive,6- Base amovible,299775.97,5041336.0,-73.5643,45.511926,Ville-Marie
163194,7,406493,2413,\P EN TOUT TEMPS,SD-TT,2,,STATIONNEMENT,1,8/4/2006,,Archive,6- Base amovible,299780.38,5041342.0,-73.564244,45.51198,Ville-Marie
163203,6,1863457,2413,\P EN TOUT TEMPS,SD-TT,3,,STATIONNEMENT,7,1/5/2024,,En conception,3- Fût,300848.531,5041755.5,-73.550577,45.515708,Ville-Marie
163203,5,1863458,14077,\P 12h30-13h30 MAR. 1 AVRIL AU 1 DEC.,SU-MK-A,2,,STATIONNEMENT,7,1/5/2024,,En conception,3- Fût,300848.531,5041755.5,-73.550577,45.515708,Ville-Marie
163203,4,1863459,1451,P 02h 09h-18h LUN. AU VEN.,PV-PB,2,,STATIONNEMENT,7,1/5/2024,,En conception,3- Fût,300848.531,5041755.5,-73.550577,45.515708,Ville-Marie
163203,3,1863460,9488,PANONCEAU - EXCEPTE VEHICULES MUNIS D'UN PERMIS,PX-PR,0,,STAT-PANNONC.,7,1/5/2024,,En conception,3- Fût,300848.531,5041755.5,-73.550577,45.515708,Ville-Marie
163204,7,1218433,14077,\P 12h30-13h30 MAR. 1 AVRIL AU 1 DEC.,SU-MK-A,0,,STATIONNEMENT,5,3/20/2017,,Réel,3- Fût,300893.938,5041725.0,-73.549995,45.515433,Ville-Marie
163204,6,1218434,1451,P 02h 09h-18h LUN. AU VEN.,PV-PB,0,,STATIONNEMENT,5,3/20/2017,,Réel,3- Fût,300893.938,5041725.0,-73.549995,45.515433,Ville-Marie
163204,5,1218435,9488,PANONCEAU - EXCEPTE VEHICULES MUNIS D'UN PERMIS,PX-PR,0,,STAT-PANNONC.,5,3/20/2017,,Réel,3- Fût,300893.938,5041725.0,-73.549995,45.515433,Ville-Marie
163255,7,800412,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,3,3/3/2011,,Réel,2- Tige et manchon,298181.906,5038974.0,-73.58467,45.490658,Ville-Marie
163258,6,1658405,11,\A EN TOUT TEMPS,AD-TT,3,,STATIONNEMENT,8,11/4/2021,,En conception,2- Tige et manchon,300023.188,5041266.0,-73.561136,45.511298,Ville-Marie
163258,5,1658406,1622,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,2,,STATIONNEMENT,8,11/4/2021,,En conception,2- Tige et manchon,300023.188,5041266.0,-73.561136,45.511298,Ville-Marie
163259,6,1138480,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,7,1/29/2016,,Réel,2- Tige et manchon,300054.938,5041231.0,-73.560729,45.510983,Ville-Marie
163260,7,406983,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,1,8/7/2006,,Enlevé,6- Base amovible,300065.56,5041224.0,-73.560593,45.51092,Ville-Marie
163262,7,1462474,14036,\P 12h-13h JEU. 1 AVRIL AU 1 DEC.,SU-JJ-A,0,,STATIONNEMENT,6,12/19/2019,,Réel,3- Fût,300376.813,5042914.0,-73.556625,45.526129,Ville-Marie
163267,7,882675,14036,\P 12h-13h JEU. 1 AVRIL AU 1 DEC.,SU-JJ-A,0,,STATIONNEMENT,5,6/4/2012,,Réel,3- Fût,300258.281,5042992.5,-73.558143,45.526835,Ville-Marie
163269,7,1817618,14036,\P 12h-13h JEU. 1 AVRIL AU 1 DEC.,SU-JJ-A,0,,STATIONNEMENT,7,7/18/2023,,Réel,3- Fût,300312.5,5042956.5,-73.557448,45.526511,Ville-Marie
163269,6,1817619,1589,\P RESERVE S3R 09h-23h,R-PF,2,,STATIONNEMENT,7,7/18/2023,,Réel,3- Fût,300312.5,5042956.5,-73.557448,45.526511,Ville-Marie
163271,7,882700,14100,\P 12h-13h MER. 1 AVRIL AU 1 DEC.,SU-NJ-A,0,,STATIONNEMENT,3,6/4/2012,,Réel,3- Fût,300268.031,5043002.5,-73.558018,45.526925,Ville-Marie
163273,7,1817622,2355,\P 09h-21h,SD-JF,3,,STATIONNEMENT,5,7/18/2023,,Réel,1- Tige et base,300317.688,5042967.5,-73.557382,45.52661,Ville-Marie
163273,6,1817623,14100,\P 12h-13h MER. 1 AVRIL AU 1 DEC.,SU-NJ-A,0,,STATIONNEMENT,5,7/18/2023,,Réel,1- Tige et base,300317.688,5042967.5,-73.557382,45.52661,Ville-Marie
163275,7,1819200,2355,\P 09h-21h,SD-JF,0,,STATIONNEMENT,5,7/18/2023,,Réel,1- Tige et base,300340.5,5042953.0,-73.55709,45.52648,Ville-Marie
163278,7,1277232,2355,\P 09h-21h,SD-JF,2,,STATIONNEMENT,5,10/11/2017,,Réel,1- Tige et base,300379.719,5042927.0,-73.556588,45.526246,Ville-Marie
163278,6,1277233,14100,\P 12h-13h MER. 1 AVRIL AU 1 DEC.,SU-NJ-A,0,,STATIONNEMENT,5,10/11/2017,,Réel,1- Tige et base,300379.719,5042927.0,-73.556588,45.526246,Ville-Marie
163279,7,1798278,2413,\P EN TOUT TEMPS,SD-TT,3,,STATIONNEMENT,3,5/10/2023,,Réel,1- Tige et base,300400.12,5042914.0,-73.556326,45.52613,Ville-Marie
163281,6,784856,1683,\P RESERVE TAXIS,R-TA,3,,STATIONNEMENT,6,11/9/2010,,Réel,3- Fût,300387.031,5040014.5,-73.556468,45.500039,Ville-Marie
163281,5,784857,11,\A EN TOUT TEMPS,AD-TT,2,,STATIONNEMENT,6,11/9/2010,,Réel,3- Fût,300387.031,5040014.5,-73.556468,45.500039,Ville-Marie
163295,7,407465,2413,\P EN TOUT TEMPS,SD-TT,2,,STATIONNEMENT,1,8/11/2006,,Enlevé,2- Tige et manchon,300139.5,5040028.0,-73.559635,45.500158,Ville-Marie
163296,7,407466,2413,\P EN TOUT TEMPS,SD-TT,3,,STATIONNEMENT,1,8/11/2006,,Enlevé,2- Tige et manchon,300156.66,5040016.0,-73.559416,45.500051,Ville-Marie
163297,7,1090603,13823,\P 08h-09h LUN. JEU. 1 AVRIL AU 1 DEC.,SB-JA-A,0,,STATIONNEMENT,10,5/1/2015,,Réel,3- Fût,300391.875,5041851.0,-73.556422,45.516564,Ville-Marie
163297,6,1090604,11449,\P EXCEPTE S3R EN TOUT TEMPS,R-QG-2S,3,,STATIONNEMENT,10,5/1/2015,,Réel,3- Fût,300391.875,5041851.0,-73.556422,45.516564,Ville-Marie
163299,7,1624716,16348,\A EXCEPTÉ CORPS CONSULAIRES ET DIPLOMATIQUES,AR-CD,2,,STATIONNEMENT,6,7/2/2021,,Réel,1- Tige et base,298717.625,5040158.5,-73.577831,45.501322,Ville-Marie
163361,7,1004979,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,6,1/22/2014,,Réel,3- Fût,300210.031,5040079.5,-73.558733,45.500622,Ville-Marie
163373,6,1553972,16018,STATIONNEMENT TARIFÉ,PP-AQ,0,,STAT-$,5,10/9/2020,,Réel,10- Fût et feux,300391.5,5039987.5,-73.55641,45.499796,Ville-Marie
163373,5,1553973,9488,PANONCEAU - EXCEPTE VEHICULES MUNIS D'UN PERMIS,PX-PR,0,,STAT-PANNONC.,5,10/9/2020,,Réel,10- Fût et feux,300391.5,5039987.5,-73.55641,45.499796,Ville-Marie
163416,7,1024823,14180,\P 08h-09h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AF-A,0,,STATIONNEMENT,7,5/1/2014,,Réel,2- Tige et manchon,298922.344,5039919.5,-73.575209,45.499173,Ville-Marie
163416,6,1024824,1411,P 15 min 07h-18h LUN. AU VEN.,PV-DB,3,,STATIONNEMENT,7,5/1/2014,,Réel,2- Tige et manchon,298922.344,5039919.5,-73.575209,45.499173,Ville-Marie
163416,5,1024825,1514,PANONCEAU EXCEPTE PERIODE INTERDITE,PX-PH,0,,STAT-PANNONC.,7,5/1/2014,,Réel,2- Tige et manchon,298922.344,5039919.5,-73.575209,45.499173,Ville-Marie
163424,6,1506778,2413,\P EN TOUT TEMPS,SD-TT,3,,STATIONNEMENT,2,6/19/2020,,Archive,2- Tige et manchon,300630.156,5041415.0,-73.553369,45.512642,Ville-Marie
163424,5,1506779,15849,PANONCEAU POUR CUISINE DE RUE PERMIS CR-MTL,PX-PY,0,,STAT-PANNONC.,2,6/19/2020,,Archive,2- Tige et manchon,300630.156,5041415.0,-73.553369,45.512642,Ville-Marie
163424,4,1506780,1528,PANONCEAU ZONE DE REMORQUAGE,PX-ZT,0,,STAT-PANNONC.,2,6/19/2020,,Archive,2- Tige et manchon,300630.156,5041415.0,-73.553369,45.512642,Ville-Marie
163449,7,1577490,14069,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0,,STATIONNEMENT,5,1/6/2021,,Réel,3- Fût,300631.688,5039668.0,-73.553334,45.496922,Ville-Marie
163449,6,1577491,16018,STATIONNEMENT TARIFÉ,PP-AQ,0,,STAT-$,5,1/6/2021,,Réel,3- Fût,300631.688,5039668.0,-73.553334,45.496922,Ville-Marie
163449,5,1577492,9488,PANONCEAU - EXCEPTE VEHICULES MUNIS D'UN PERMIS,PX-PR,0,,STAT-PANNONC.,5,1/6/2021,,Réel,3- Fût,300631.688,5039668.0,-73.553334,45.496922,Ville-Marie
163450,7,955739,14069,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0,,STATIONNEMENT,3,5/22/2013,,Réel,3- Fût,300481.719,5039746.5,-73.555254,45.497628,Ville-Marie
163451,7,1631088,2413,\P EN TOUT TEMPS,SD-TT,3,,STATIONNEMENT,8,7/21/2021,,Réel,3- Fût,300582.813,5039693.0,-73.55396,45.497147,Ville-Marie
163451,6,1631089,1512,PANONCEAU DEBAR. SEULEMENT,PX-PD,0,,STAT-PANNONC.,8,7/21/2021,,Réel,3- Fût,300582.813,5039693.0,-73.55396,45.497147,Ville-Marie
163451,5,1631090,14069,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0,,STATIONNEMENT,8,7/21/2021,,Réel,3- Fût,300582.813,5039693.0,-73.55396,45.497147,Ville-Marie
163451,4,1631091,16018,STATIONNEMENT TARIFÉ,PP-AQ,2,,STAT-$,8,7/21/2021,,Réel,3- Fût,300582.813,5039693.0,-73.55396,45.497147,Ville-Marie
163451,3,1631092,9488,PANONCEAU - EXCEPTE VEHICULES MUNIS D'UN PERMIS,PX-PR,0,,STAT-PANNONC.,8,7/21/2021,,Réel,3- Fût,300582.813,5039693.0,-73.55396,45.497147,Ville-Marie
163463,7,1716713,11,\A EN TOUT TEMPS,AD-TT,3,,STATIONNEMENT,5,6/30/2022,,Réel,10- Fût et feux,300660.4,5039856.0,-73.552968,45.498614,Ville-Marie
163463,6,1716714,1622,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,2,,STATIONNEMENT,5,6/30/2022,,Réel,10- Fût et feux,300660.4,5039856.0,-73.552968,45.498614,Ville-Marie
163601,7,415113,2682,\P 06h-07h LUN. AU VEN. 1 MARS AU 1 DEC.,SV-AA,0,,STATIONNEMENT,2,9/20/2006,,Enlevé,2- Tige et manchon,299783.1,5040962.5,-73.564205,45.508565,Ville-Marie
163602,7,1030872,14176,\P 06h-07h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AA-A,0,,STATIONNEMENT,4,5/31/2014,,Enlevé,2- Tige et manchon,299817.781,5040941.0,-73.563761,45.508372,Ville-Marie
163606,7,1224882,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,7,4/5/2017,,Réel,2- Tige et manchon,299779.219,5040961.5,-73.564255,45.508556,Ville-Marie
163610,6,415550,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,1,9/21/2006,,Archive,6- Base amovible,300382.53,5040394.5,-73.556529,45.503458,Ville-Marie
163613,7,415565,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,1,9/21/2006,,Archive,6- Base amovible,300378.12,5040385.0,-73.556585,45.503372,Ville-Marie
163646,7,460090,1762,\P RESERVE DEBARCADERE HANDICAPES EN TOUT TEMPS,RD-TT,3,,STATIONNEMENT,2,5/22/2007,,Réel,1- Tige et base,300883.142,5041732.23,-73.550133,45.515498,Ville-Marie
163721,7,1695193,1762,\P RESERVE DEBARCADERE HANDICAPES EN TOUT TEMPS,RD-TT,2,,STATIONNEMENT,5,4/20/2022,,Réel,2- Tige et manchon,300624.94,5042739.5,-73.553447,45.524561,Ville-Marie
163722,7,1617472,1762,\P RESERVE DEBARCADERE HANDICAPES EN TOUT TEMPS,RD-TT,3,,STATIONNEMENT,5,6/3/2021,,Réel,2- Tige et manchon,300627.75,5042737.5,-73.553411,45.524543,Ville-Marie
163779,7,1173484,2445,\P LIVRAISON SEULEMENT 09h-17h LUN. AU VEN.,SL-JH,2,,STATIONNEMENT,7,8/24/2016,,Réel,2- Tige et manchon,300234.375,5042086.5,-73.55844,45.518682,Ville-Marie
163834,7,674351,11,\A EN TOUT TEMPS,AD-TT,2,,STATIONNEMENT,3,12/7/2009,1.0,Réel,1- Tige et base,297892.531,5038978.5,-73.588372,45.490696,Ville-Marie
163834,6,674352,2333,\P 07h30-08h30 MAR. VEN. 1 MARS AU 1 DEC.,SB-VV,3,,STATIONNEMENT,3,12/7/2009,1.0,Réel,1- Tige et base,297892.531,5038978.5,-73.588372,45.490696,Ville-Marie
163843,6,1076602,14032,\P 10h-11h JEU. 1 AVRIL AU 1 DEC.,SU-JE-A,0,,STATIONNEMENT,12,3/5/2015,,Réel,2- Tige et manchon,300193.625,5042325.0,-73.558964,45.520828,Ville-Marie
163843,5,1076603,1519,PANONCEAU LORSQUE STATIONNEMENT PERMIS-PETITES VOITURES,PX-PV,0,,STAT-PANNONC.,12,3/5/2015,,Réel,2- Tige et manchon,300193.625,5042325.0,-73.558964,45.520828,Ville-Marie
163843,4,1076604,1622,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,0,,STATIONNEMENT,12,3/5/2015,,Réel,2- Tige et manchon,300193.625,5042325.0,-73.558964,45.520828,Ville-Marie
163868,2,1596000,11,\A EN TOUT TEMPS,AD-TT,2,,STATIONNEMENT,5,3/22/2021,,Réel,3- Fût,299210.719,5039442.5,-73.571513,45.494883,Ville-Marie
163868,1,1596001,1589,\P RESERVE S3R 09h-23h,R-PF,3,,STATIONNEMENT,5,3/22/2021,,Réel,3- Fût,299210.719,5039442.5,-73.571513,45.494883,Ville-Marie
163930,7,1840392,1669,\P RESERVE S3R 09h-18h LUN A VEN,R-RX,2,,STATIONNEMENT,3,9/27/2023,,Réel,2- Tige et manchon,300796.719,5043021.0,-73.55125,45.527095,Ville-Marie
163934,7,1082211,2413,\P EN TOUT TEMPS,SD-TT,3,,STATIONNEMENT,7,3/18/2015,,Réel,3- Fût,300540.75,5039635.5,-73.554498,45.496629,Ville-Marie
163934,6,1082212,14069,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0,,STATIONNEMENT,7,3/18/2015,,Réel,3- Fût,300540.75,5039635.5,-73.554498,45.496629,Ville-Marie
163934,5,1082213,1589,\P RESERVE S3R 09h-23h,R-PF,2,,STATIONNEMENT,7,3/18/2015,,Réel,3- Fût,300540.75,5039635.5,-73.554498,45.496629,Ville-Marie
163935,7,1139786,2413,\P EN TOUT TEMPS,SD-TT,2,,STATIONNEMENT,5,2/9/2016,,Réel,3- Fût,300565.844,5039623.0,-73.554176,45.496517,Ville-Marie
163935,6,1139787,16018,STATIONNEMENT TARIFÉ,PP-AQ,3,,STAT-$,5,2/9/2016,,Réel,3- Fût,300565.844,5039623.0,-73.554176,45.496517,Ville-Marie
163935,5,1139788,9488,PANONCEAU - EXCEPTE VEHICULES MUNIS D'UN PERMIS,PX-PR,0,,STAT-PANNONC.,5,2/9/2016,,Réel,3- Fût,300565.844,5039623.0,-73.554176,45.496517,Ville-Marie
163936,5,1607749,14069,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0,,STATIONNEMENT,6,5/5/2021,,Réel,3- Fût,300589.594,5039610.0,-73.553872,45.4964,Ville-Marie
163937,7,425810,1589,\P RESERVE S3R 09h-23h,R-PF,0,,STATIONNEMENT,2,11/3/2006,,Réel,3- Fût,300616.9,5039595.5,-73.553523,45.49627,Ville-Marie
163938,7,1413908,1683,\P RESERVE TAXIS,R-TA,0,,STATIONNEMENT,2,7/10/2019,,Archive,3- Fût,298852.25,5039714.0,-73.576103,45.497323,Ville-Marie
163939,7,803056,11,\A EN TOUT TEMPS,AD-TT,0,,STATIONNEMENT,4,3/22/2011,,Enlevé,1- Tige et base,300548.625,5039538.0,-73.554396,45.495752,Ville-Marie
163940,7,1284002,2413,\P EN TOUT TEMPS,SD-TT,0,,STATIONNEMENT,6,11/1/2017,1.0,Réel,3- Fût,300530.438,5039559.5,-73.554629,45.495945,Ville-Marie
163941,4,1777839,2413,\P EN TOUT TEMPS,SD-TT,2,,STATIONNEMENT,9,2/9/2023,,Réel,3- Fût,300551.813,5039548.0,-73.554355,45.495842,Ville-Marie
163941,3,1777840,13817,"\P 06h-07h LUNDI, JEUDI, 1 AVRIL AU 1 DEC.",SB-AT-A,3,,STATIONNEMENT,9,2/9/2023,,Réel,3- Fût,300551.813,5039548.0,-73.554355,45.495842,Ville-Marie
163942,7,1283060,13817,"\P 06h-07h LUNDI, JEUDI, 1 AVRIL AU 1 DEC.",SB-AT-A,0,,STATIONNEMENT,8,11/1/2017,1.0,Réel,3- Fût,300572.844,5039536.5,-73.554086,45.495739,Ville-Marie
163955,7,1632652,2411,\P DEUX COTES,SD-TC,0,,STATIONNEMENT,4,7/23/2021,,Réel,3- Fût,299665.031,5041829.5,-73.565725,45.516366,Ville-Marie
164022,7,1082550,1420,P 15 min 07h-18h30 LUN A VEN,PV-DK,3,,STATIONNEMENT,3,3/18/2015,,Réel,3- Fût,300468.313,5039674.5,-73.555425,45.49698,Ville-Marie
164022,6,1082551,9095,PANONCEAU RESERVE GARDERIE,PX-EU,0,,STAT-PANNONC.,3,3/18/2015,,Réel,3- Fût,300468.313,5039674.5,-73.555425,45.49698,Ville-Marie
